country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,gdp_pc,part_time_gap
France,2018,17.38152012,-5.231625000000001,7.939858000000001,5.700004579999998,19.09999848,109.163153,-49.72800000000001
France,2019,16.2929557725,-5.444626,7.556999000000005,5.243492130000007,18.526267999999995,109.726342,-49.414
France,2020,15.204391425,-5.802776999999999,7.453254999999999,3.6628875700000094,18.02590561,105.84265,-48.602
France,2021,14.1158270775,-5.798415999999996,6.713204000000005,4.451507570000004,16.931861880000007,106.346203,-47.988
France,2022,13.02726273,-6.30522156,6.480690009999989,4.216438289999999,16.372295379999997,106.090255,-46.156000000000006
France,2023,10.21883723,-6.582046509999998,6.132057189999998,3.951332090000008,15.297988890000006,106.213522,-45.69
Germany,2010,17.16324637,6.445418999999998,11.350693000000009,9.2976532,21.70848083,126.776643,-65.362
Germany,2011,22.05899117,5.295268999999998,11.070137000000004,8.257438660000005,19.39790726,129.63521,-63.852
Germany,2012,19.05897491,4.737955000000003,11.094764999999995,8.95858002,19.79515839,129.060484,-63.35
Germany,2013,18.90548746,4.233731000000002,10.308144,8.185150149999998,19.285804740000003,127.950902,-62.362
Germany,2014,19.40975,6.783276000000001,9.909958000000003,7.681358339999988,19.04590607,128.333914,-61.846
Germany,2015,17.9959007,6.385516999999997,9.426956000000004,7.030860900000008,18.67099762000001,127.010764,-61.78399999999999
Germany,2016,19.16267032,6.083396999999998,8.998374999999996,6.7170104999999865,16.694816590000002,127.417361,-61.062000000000005
Germany,2017,16.84782112,5.651394,8.850241999999994,6.509857179999997,15.8898468,127.964542,-60.17
Germany,2018,18.58741694,5.210725,8.75,6.599998470000003,16.900001520000004,127.001724,-60.338
Germany,2019,17.328814,5.137059999999998,8.602729999999994,6.388717650000004,17.36538696000001,126.763753,-59.548
Germany,2020,16.79650079,4.530874000000001,6.64110500000001,5.838729860000001,16.940025329999997,127.201323,-57.97
Germany,2021,18.74655433,4.180824000000001,7.954216000000002,5.671165460000012,17.36486817000001,125.024935,-56.50399999999999
Germany,2022,18.51478393,4.095458990000001,8.417640689999999,5.208625789999999,18.037300110000004,123.288623,-55.636
Germany,2023,17.33614406,3.8263836,8.268104550000004,4.740211490000007,17.815956110000002,119.831354,-54.644000000000005
Greece,2010,17.08334338,0.3977140000000005,25.144589000000003,20.487987520000004,28.20707321,84.856675,-34.774
Greece,2011,16.272954007499997,0.2601700000000022,23.031204,19.37532043,28.02111817,75.470759,-28.617999999999995
Greece,2012,15.462564635,-0.0279319999999998,20.722107,17.7016182,27.24463653,69.025172,-29.111999999999995
Greece,2013,14.6521752625,-0.1944080000000028,20.361412,17.934310910000008,25.11639405,67.207371,-26.604
Greece,2014,13.84178589,-0.8198829999999973,19.14843299999999,16.488113409999997,23.16113281,67.137876,-23.123999999999995
Greece,2015,14.0826099525,-2.066806999999997,19.188832,15.401142120000005,22.888229370000005,66.118152,-24.47
Greece,2016,14.323434015,-3.397092999999998,20.29874,15.09680557,22.986969,65.554901,-23.92
Greece,2017,14.5642580775,-3.40702,21.076709,15.652996060000008,23.473396300000005,65.252638,-25.524
Greece,2018,14.80508214,-2.757444,22.368198000000007,15.89999771,25.799999230000005,65.584286,-24.506
Greece,2019,14.789368835,-3.387765999999999,21.672104000000004,15.555191040000004,25.73670959,66.410969,-27.418000000000006
Greece,2020,14.77365553,-3.568920000000002,20.364884,16.20555497,23.28958511,63.196184,-29.744
Greece,2021,14.757942225,-3.0678370000000044,20.991260999999994,15.019687649999996,22.24360275,65.202035,-36.482
Greece,2022,14.74222892,-4.096401,21.86550499999999,15.60187149,24.62908173,67.463458,-35.198
Greece,2023,15.01991997,-4.826318739999998,20.79088593000001,14.680541990000002,27.84607696,68.380893,-40.226
Hungary,2010,16.51276848,-4.859234000000001,11.720336999999994,11.736148839999998,7.461540220000003,63.866377,-32.93600000000001
Hungary,2011,16.31912167,-4.796904000000001,12.744854000000004,11.898189539999995,17.2423935,64.322345,-23.986000000000004
Hungary,2012,20.01431435,-5.772044999999999,12.648692999999994,11.477012630000004,15.07513428,63.343408,-31.484
Hungary,2013,18.41246031,-6.143257000000002,13.379241,12.341579440000004,17.67015074999999,64.190963,-26.379999999999995
Hungary,2014,15.09044194,-6.097715000000001,13.903816,12.56510162,21.2040329,66.203402,-27.324
Hungary,2015,17.35471095,-6.279271000000001,14.656914,12.933719639999993,20.072433470000007,67.536519,-30.104000000000006
Hungary,2016,17.19342849,-6.347248,14.567977999999997,13.409252169999997,16.86705017,68.597072,-33.388000000000005
Hungary,2017,15.34988187,-5.9854720000000015,15.712936999999997,14.077545160000014,10.798873900000004,70.163467,-32.798
Hungary,2018,13.73229971,-6.863705,15.500267000000008,14.099998470000005,14.0,72.967558,-37.37200000000001
Hungary,2019,18.57943254,-8.657643,16.003287999999998,14.951042180000002,7.1929244999999895,75.924978,-39.12799999999999
Hungary,2020,17.61490601,-8.302131999999997,16.49239399999999,10.713653559999996,10.99498749,76.143172,-36.962
Hungary,2021,17.92277183,-9.013165,10.811935000000004,9.935707089999994,9.510673530000004,77.419421,-35.111999999999995
