country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,part_time_gap
Israel,2013,25.71408681,-8.935398,10.721373999999996,9.700691219999996,6.68764496,8.194168089999991,84.683983,-39.958
Israel,2014,25.88653955,-9.170177000000002,9.490914000000004,8.966369629999988,5.017852790000006,6.9921112100000045,84.963337,-40.468
Israel,2015,24.22555619,-8.452221000000002,10.09125499999999,9.301094059999995,4.240577700000003,6.770835879999993,83.601077,-39.468
Israel,2016,26.96285447,-9.284374,9.415047,8.393569940000006,3.7372741700000063,6.065422055000013,84.68542,-40.49799999999999
Israel,2017,25.91035096,-9.009102000000006,9.908363000000008,8.07607268999999,4.6740646299999895,6.375068659999997,84.960415,-41.382000000000005
Israel,2018,24.23386145,-9.249324,7.903769999999994,6.299995420000002,4.400001529999997,5.349998475000007,85.287172,-42.926
Israel,2019,23.7663108,-10.367030999999995,7.687072999999998,5.8521499600000055,3.5635299700000047,4.707839965000005,85.932873,-41.152
Israel,2020,23.31949138,-10.043407000000002,6.310256999999993,5.17147064000001,3.7471237200000047,4.459297180000021,86.604663,-41.93600000000001
Israel,2021,25.57830236,-9.921875,5.227669000000006,5.159996030000002,3.680000300000003,4.419998164999996,88.018,-42.22800000000001
Israel,2022,25.83703571,-10.95533752,5.745399480000003,,,,89.520807,-42.934
Israel,2023,,-10.50287247,5.115783690000001,,,,88.451913,-40.98599999999999
Italy,2010,11.47453352,-3.083502,24.427341,21.69537735,27.462043760000007,24.578710555,112.259916,-57.068000000000005
Italy,2011,,-3.055800999999999,23.829159000000004,21.174327850000005,26.13132858,23.652828215,111.005642,-56.636
Italy,2012,,-3.5344490000000004,22.14489,20.07496644,23.37561035000001,21.725288395,106.420317,-53.47399999999999
Italy,2013,,-3.688361,21.18079400000001,19.59719085,21.676857,20.637023925,103.140772,-50.93000000000001
Italy,2014,15.31130095,-3.954877,20.63512,19.070316309999995,21.26190948,20.166112895,101.528554,-49.726
Italy,2015,,-4.516069999999999,21.150967,19.71392823,22.862861630000005,21.288394930000003,100.591401,-49.892
Italy,2016,,-4.820302999999999,21.286602,19.067146310000005,23.96542358,21.516284945,100.77154,-49.072
Italy,2017,,-5.667233,20.912674000000003,18.509937290000003,23.815166479999995,21.162551885,100.426142,-50.124
Italy,2018,13.83130118,-5.641204999999999,20.75414600000001,18.300003059999995,24.20000458,21.25000381999999,99.717992,-52.316
Italy,2019,,-5.718589999999999,20.540831999999995,17.60208893,25.21253204,21.407310485,99.291443,-52.30799999999999
Italy,2020,,-5.986431,20.676190000000005,17.510890960000005,27.92293548,22.71691322,95.085077,-50.608
Italy,2021,,-6.257234,20.119553000000003,17.006748200000004,26.59489059,21.800819395000005,98.323618,-48.732
Italy,2022,11.97711016,-6.470433,20.678183999999995,16.883861550000006,26.89559174,21.889726645000003,100.680119,-51.664
Italy,2023,7.126864177,-6.583072659999999,20.28790283,16.743495940000003,26.55383682,21.64866638000001,100.644298,-52.988
